id_venta,producto,precio,cantidad,fecha_venta,categoria,precio_num,ingreso,anio_mes,id_cliente,nombre,edad,ciudad,ingresos,segmento_edad
1565,Lavadora,$37.25,11.0,2024-03-28,Electrodomésticos,37.25,409.75,2024-03,15,Denni Dhillon,27,Resistencia,42168.75,25-34
1873,Microondas,$32.18,7.0,2024-03-28,Electrodomésticos,32.18,225.26,2024-03,105,Quent Amps,25,Merlo,36251.4,25-34
2830,Consola de videojuegos,$123.72,3.0,2024-03-28,Electrónica,123.72,371.15999999999997,2024-03,127,Anatole Bahde,48,Córdoba,38860.1,45-54
2272,Televisor,$55.97,7.0,2024-03-29,Electrónica,55.97,391.78999999999996,2024-03,73,Clayborne Lipgens,33,Posadas,53758.89,25-34
2585,Auriculares,$47.12,12.0,2024-03-29,Electrónica,47.12,565.4399999999999,2024-03,516,Marina Meekin,20,Córdoba,6844.43,<=24
2838,SmartWatch,$115.30,3.0,2024-03-29,Electrónica,115.3,345.9,2024-03,287,Phillipp Nazareth,46,Resistencia,25588.66,45-54
2856,Laptop,$122.13,11.0,2024-03-29,Electrónica,122.13,1343.4299999999998,2024-03,160,Holly-anne Whymark,43,Mar del Plata,30588.42,35-44
749,Lámpara de mesa,$44.88,1.0,2024-03-30,Decoración,44.88,44.88,2024-03,139,Risa Playhill,43,Posadas,34357.86,35-44
1800,Plancha de vapor,$33.15,2.0,2024-03-30,Electrodomésticos,33.15,66.3,2024-03,154,My de'-Ancy Willis,43,Rosario,33105.01,35-44
1821,Freidora eléctrica,$44.33,10.0,2024-03-30,Electrodomésticos,44.33,443.29999999999995,2024-03,138,Melany Janiak,39,Resistencia,26757.8,35-44
2034,Auriculares,$120.46,8.0,2024-03-30,Electrónica,120.46,963.68,2024-03,386,Burt Meindl,38,Merlo,35262.5,35-44
2044,Tablet,$35.84,11.0,2024-03-30,Electrónica,35.84,394.24,2024-03,310,Vinson Hegley,42,Mar del Plata,22349.28,35-44
2286,Laptop,$71.74,8.0,2024-03-30,Electrónica,71.74,573.92,2024-03,501,Ethelind Hughson,30,Salta,39947.65,25-34
2683,Smartphone,$111.41,7.0,2024-03-30,Electrónica,111.41,779.87,2024-03,468,Corine Lambrook,29,Santa Fe,42288.95,25-34
2984,Tablet,$75.89,11.0,2024-03-30,Electrónica,75.89,834.79,2024-03,168,Rosetta Kennifick,30,Mar del Plata,29631.15,25-34
46,Cortinas,$98.15,7.0,2024-03-31,Decoración,98.15,687.0500000000001,2024-03,184,Cello Bentjens,31,Bahía Blanca,40253.67,25-34
221,Lámpara de mesa,$41.81,9.0,2024-03-31,Decoración,41.81,376.29,2024-03,214,Johan Grimston,30,Mar del Plata,41939.22,25-34
251,Lámpara de mesa,$33.37,3.0,2024-03-31,Decoración,33.37,100.10999999999999,2024-03,473,Dollie O'Roan,25,Resistencia,51350.49,25-34
654,Jarrón decorativo,$53.53,7.0,2024-03-31,Decoración,53.53,374.71000000000004,2024-03,406,Frederica Simo,35,Rosario,49802.37,35-44
904,Jarrón decorativo,$40.48,11.0,2024-03-31,Decoración,40.48,445.28,2024-03,254,Daphene Torn,28,Mar del Plata,40483.88,25-34
1201,Freidora eléctrica,$95.13,8.0,2024-03-31,Electrodomésticos,95.13,761.04,2024-03,450,Donaugh Pickervance,34,Bahía Blanca,64559.51,25-34
1261,Freidora eléctrica,$84.29,10.0,2024-03-31,Electrodomésticos,84.29,842.9000000000001,2024-03,354,Giacinta Coley,37,Santa Fe,23017.41,35-44
1633,Microondas,$112.89,1.0,2024-03-31,Electrodomésticos,112.89,112.89,2024-03,349,Billye Searchfield,34,Rosario,36408.87,25-34
1948,Cafetera,$116.78,6.0,2024-03-31,Electrodomésticos,116.78,700.6800000000001,2024-03,415,Cordey Ingles,42,Posadas,30858.3,35-44
2062,Televisor,$101.98,7.0,2024-03-31,Electrónica,101.98,713.86,2024-03,102,Kathi Privost,42,Salta,46129.47,35-44
2731,Parlantes Bluetooth,$77.95,6.0,2024-03-31,Electrónica,77.95,467.70000000000005,2024-03,372,Denys Drewery,41,Resistencia,26820.9,35-44
390,Adorno de pared,$87.52,8.0,2024-04-01,Decoración,87.52,700.16,2024-04,103,Hanson Lum,33,San Miguel de Tucumán,40501.49,25-34
522,Cuadro decorativo,$27.99,5.0,2024-04-01,Decoración,27.99,139.95,2024-04,56,Myrna Branchett,35,San Miguel de Tucumán,3603.65,35-44
1322,Heladera,$58.58,4.0,2024-04-01,Electrodomésticos,58.58,234.32,2024-04,430,Putnam Sayse,23,Salta,39816.51,<=24
2310,Consola de videojuegos,$102.41,5.0,2024-04-01,Electrónica,102.41,512.05,2024-04,22,Gertrude La Wille,44,Merlo,9085.92,35-44
2383,Smartphone,$103.69,1.0,2024-04-01,Electrónica,103.69,103.69,2024-04,401,Eamon Vischi,41,Posadas,38021.87,35-44
2865,Auriculares,$89.29,2.0,2024-04-01,Electrónica,89.29,178.58,2024-04,122,Sebastiano Salla,25,Salta,58142.4,25-34
45,Alfombra,$72.91,1.0,2024-04-02,Decoración,72.91,72.91,2024-04,509,Augusto Rosenstock,40,Córdoba,22912.48,35-44
893,Espejo decorativo,$34.64,12.0,2024-04-02,Decoración,34.64,415.68,2024-04,21,Lorry Santori,47,Corrientes,42000.81,45-54
1008,Cafetera,$42.40,10.0,2024-04-02,Electrodomésticos,42.4,424.0,2024-04,443,Ulberto Grevile,24,Rosario,28573.15,<=24
1148,Cafetera,$110.21,4.0,2024-04-02,Electrodomésticos,110.21,440.84,2024-04,520,Aarika Brehat,38,San Miguel de Tucumán,35066.83,35-44
1457,Horno eléctrico,$27.61,6.0,2024-04-02,Electrodomésticos,27.61,165.66,2024-04,239,Rosanne Castro,44,Merlo,46222.48,35-44
1588,Cafetera,$58.68,4.0,2024-04-02,Electrodomésticos,58.68,234.72,2024-04,555,Dorree Hassen,42,Buenos Aires,36866.66,35-44
1866,Secadora,$39.42,9.0,2024-04-02,Electrodomésticos,39.42,354.78000000000003,2024-04,76,Fionnula Antoniutti,32,Corrientes,8756.53,25-34
1889,Batidora,$121.14,3.0,2024-04-02,Electrodomésticos,121.14,363.42,2024-04,489,Emmott Thomasset,43,Merlo,43436.96,35-44
1983,Microondas,$96.24,4.0,2024-04-02,Electrodomésticos,96.24,384.96,2024-04,505,Cassaundra Bosnell,24,Posadas,27235.53,<=24
226,Cortinas,$27.05,3.0,2024-04-03,Decoración,27.05,81.15,2024-04,130,Lynne Linkie,42,Rosario,27663.59,35-44
351,Lámpara de mesa,$98.22,4.0,2024-04-03,Decoración,98.22,392.88,2024-04,395,Phelia Overell,29,Rosario,22061.84,25-34
479,Lámpara de mesa,$35.26,9.0,2024-04-03,Decoración,35.26,317.34,2024-04,424,Spencer Lorkin,55,Rosario,35908.76,55-64
570,Adorno de pared,$64.18,7.0,2024-04-03,Decoración,64.18,449.26000000000005,2024-04,327,Birk Van der Beek,27,Bahía Blanca,18844.27,25-34
643,Espejo decorativo,$43.51,1.0,2024-04-03,Decoración,43.51,43.51,2024-04,23,Audrye Fairbeard,40,Santa Fe,46734.23,35-44
679,Lámpara de mesa,$39.86,6.0,2024-04-03,Decoración,39.86,239.16,2024-04,387,Martina Thresher,39,Salta,44607.99,35-44
1188,Cafetera,$91.58,11.0,2024-04-03,Electrodomésticos,91.58,1007.38,2024-04,48,Herrick Wagen,20,Corrientes,25017.77,<=24
1480,Plancha de vapor,$99.08,11.0,2024-04-03,Electrodomésticos,99.08,1089.8799999999999,2024-04,219,Raquel Gentile,43,Buenos Aires,32492.98,35-44
1611,Freidora eléctrica,$82.46,4.0,2024-04-03,Electrodomésticos,82.46,329.84,2024-04,153,Orton Minkin,29,Buenos Aires,46031.85,25-34
1627,Horno eléctrico,$40.58,5.0,2024-04-03,Electrodomésticos,40.58,202.89999999999998,2024-04,195,Brod Spuffard,45,Córdoba,15474.79,45-54
2028,SmartWatch,$38.84,7.0,2024-04-03,Electrónica,38.84,271.88,2024-04,563,Dione Forsyde,29,Posadas,26757.73,25-34
2281,Parlantes Bluetooth,$70.68,5.0,2024-04-03,Electrónica,70.68,353.40000000000003,2024-04,327,Birk Van der Beek,27,Bahía Blanca,18844.27,25-34
2532,Televisor,$81.42,9.0,2024-04-03,Electrónica,81.42,732.78,2024-04,194,Izzy Lakeland,26,San Miguel de Tucumán,21054.29,25-34
172,Cuadro decorativo,$87.93,11.0,2024-04-04,Decoración,87.93,967.23,2024-04,274,Ciel Paris,37,Posadas,31930.56,35-44
237,Elementos de cerámica,$61.12,9.0,2024-04-04,Decoración,61.12,550.0799999999999,2024-04,405,Timothea MacNucator,39,Resistencia,34610.4,35-44
340,Adorno de pared,$49.30,2.0,2024-04-04,Decoración,49.3,98.6,2024-04,402,Husein Dies,42,Rosario,42243.51,35-44
400,Adorno de pared,$33.10,1.0,2024-04-04,Decoración,33.1,33.1,2024-04,454,Anabelle Featenby,30,Mar del Plata,45631.68,25-34
841,Lámpara de mesa,$86.82,10.0,2024-04-04,Decoración,86.82,868.1999999999999,2024-04,531,Shawn Riply,39,San Miguel de Tucumán,28787.81,35-44
1287,Horno eléctrico,$116.05,11.0,2024-04-04,Electrodomésticos,116.05,1276.55,2024-04,508,Kalvin Lamperti,22,Mar del Plata,41176.37,<=24
1366,Secadora,$31.56,11.0,2024-04-04,Electrodomésticos,31.56,347.15999999999997,2024-04,481,Denver Guihen,30,San Miguel de Tucumán,26901.81,25-34
1878,Cafetera,$68.97,8.0,2024-04-04,Electrodomésticos,68.97,551.76,2024-04,348,Wilhelm Murfin,44,Resistencia,39024.45,35-44
2124,Tablet,$74.39,7.0,2024-04-04,Electrónica,74.39,520.73,2024-04,220,Bruce Hinstock,71,Resistencia,25720.15,65+
56,Cortinas,$66.24,5.0,2024-04-05,Decoración,66.24,331.2,2024-04,219,Raquel Gentile,43,Buenos Aires,32492.98,35-44
421,Lámpara de mesa,$114.83,9.0,2024-04-05,Decoración,114.83,1033.47,2024-04,212,Samuel Kornilov,38,Posadas,40651.74,35-44
424,Jarrón decorativo,$87.94,2.0,2024-04-05,Decoración,87.94,175.88,2024-04,256,Melisande Yuill,30,Buenos Aires,42321.52,25-34
1868,Cafetera,$62.23,1.0,2024-04-05,Electrodomésticos,62.23,62.23,2024-04,526,Frederic Quincey,28,Resistencia,44288.9,25-34
2545,Auriculares,$32.81,11.0,2024-04-05,Electrónica,32.81,360.91,2024-04,375,Torey Lampen,64,Santa Fe,20413.35,55-64
2778,SmartWatch,$70.66,7.0,2024-04-05,Electrónica,70.66,494.62,2024-04,224,Dudley Stallworth,33,Buenos Aires,20196.84,25-34
145,Alfombra,$41.72,8.0,2024-04-06,Decoración,41.72,333.76,2024-04,450,Donaugh Pickervance,34,Bahía Blanca,64559.51,25-34
300,Adorno de pared,$67.75,9.0,2024-04-06,Decoración,67.75,609.75,2024-04,454,Anabelle Featenby,30,Mar del Plata,45631.68,25-34
439,Lámpara de mesa,$35.43,2.0,2024-04-06,Decoración,35.43,70.86,2024-04,85,Welby Zealander,34,Corrientes,29249.16,25-34
906,Cortinas,$84.04,3.0,2024-04-06,Decoración,84.04,252.12,2024-04,53,Brigid Mainds,26,Córdoba,45641.94,25-34
959,Lámpara de mesa,$76.32,7.0,2024-04-06,Decoración,76.32,534.24,2024-04,249,Charlie Knipe,25,Buenos Aires,28168.54,25-34
1376,Secadora,$69.58,7.0,2024-04-06,Electrodomésticos,69.58,487.06,2024-04,256,Melisande Yuill,30,Buenos Aires,42321.52,25-34
1776,Secadora,$33.55,3.0,2024-04-06,Electrodomésticos,33.55,100.64999999999999,2024-04,27,Marianna Lossman,36,Córdoba,36720.12,35-44
1784,Aspiradora,$115.24,3.0,2024-04-06,Electrodomésticos,115.24,345.71999999999997,2024-04,293,Trixy Lillicrap,38,Córdoba,28791.54,35-44
1974,Aspiradora,$87.32,7.0,2024-04-06,Electrodomésticos,87.32,611.24,2024-04,339,Reinwald Bown,64,Resistencia,26651.19,55-64
2080,Consola de videojuegos,$100.69,7.0,2024-04-06,Electrónica,100.69,704.8299999999999,2024-04,459,Alethea Jacobovitz,28,Buenos Aires,54011.29,25-34
2108,SmartWatch,$79.37,10.0,2024-04-06,Electrónica,79.37,793.7,2024-04,332,Flory Sherewood,24,Santa Fe,52451.13,<=24
2169,Proyector,$120.34,1.0,2024-04-06,Electrónica,120.34,120.34,2024-04,498,Somerset Flanaghan,31,Mar del Plata,35099.03,25-34
213,Espejo decorativo,$40.76,8.0,2024-04-07,Decoración,40.76,326.08,2024-04,255,Marja Barrass,43,Mar del Plata,14200.5,35-44
345,Alfombra,$56.78,9.0,2024-04-07,Decoración,56.78,511.02,2024-04,87,Jaquith De Goey,30,San Miguel de Tucumán,25454.48,25-34
398,Rincón de plantas,$77.30,7.0,2024-04-07,Decoración,77.3,541.1,2024-04,412,Ebony Limbrick,46,Córdoba,31613.25,45-54
509,Lámpara de mesa,$72.50,1.0,2024-04-07,Decoración,72.5,72.5,2024-04,350,Abbey Vanichkin,47,Rosario,36401.85,45-54
821,Lámpara de mesa,$71.17,10.0,2024-04-07,Decoración,71.17,711.7,2024-04,274,Ciel Paris,37,Posadas,31930.56,35-44
1642,Heladera,$88.78,2.0,2024-04-07,Electrodomésticos,88.78,177.56,2024-04,357,Blondie Dmytryk,31,Salta,45394.05,25-34
1956,Secadora,$42.59,12.0,2024-04-07,Electrodomésticos,42.59,511.08000000000004,2024-04,125,Bennie O'Regan,40,Resistencia,60645.26,35-44
2085,Auriculares,$122.56,6.0,2024-04-07,Electrónica,122.56,735.36,2024-04,86,Puff Caig,34,Posadas,36166.55,25-34
2096,Laptop,$83.25,6.0,2024-04-07,Electrónica,83.25,499.5,2024-04,187,Franni Whitlaw,29,Posadas,30400.08,25-34
2356,Laptop,$30.16,6.0,2024-04-07,Electrónica,30.16,180.96,2024-04,473,Dollie O'Roan,25,Resistencia,51350.49,25-34
2373,Smartphone,$123.60,12.0,2024-04-07,Electrónica,123.6,1483.1999999999998,2024-04,464,Zollie McAulay,53,Corrientes,40044.68,45-54
204,Jarrón decorativo,$94.75,1.0,2024-04-08,Decoración,94.75,94.75,2024-04,314,Rayner Rumbelow,35,Buenos Aires,53542.72,35-44
1381,Freidora eléctrica,$38.12,2.0,2024-04-08,Electrodomésticos,38.12,76.24,2024-04,153,Orton Minkin,29,Buenos Aires,46031.85,25-34
2365,Auriculares,$92.91,11.0,2024-04-08,Electrónica,92.91,1022.01,2024-04,546,Roseline L'oiseau,39,Corrientes,44987.46,35-44
2486,Laptop,$124.95,11.0,2024-04-08,Electrónica,124.95,1374.45,2024-04,553,Estevan Warricker,39,Merlo,40241.31,35-44
2506,Laptop,$34.74,1.0,2024-04-08,Electrónica,34.74,34.74,2024-04,106,Kizzie Carloni,37,Bahía Blanca,38639.35,35-44
2705,Auriculares,$87.29,2.0,2024-04-08,Electrónica,87.29,174.58,2024-04,390,Shay Woolager,23,Merlo,22397.82,<=24
1225,Lavadora,$87.65,2.0,2024-04-09,Electrodomésticos,87.65,175.3,2024-04,298,Rivalee Jaqueme,33,Santa Fe,24080.5,25-34
1344,Aspiradora,$34.10,3.0,2024-04-09,Electrodomésticos,34.1,102.30000000000001,2024-04,491,Hayyim Theml,28,Córdoba,5239.78,25-34
1361,Freidora eléctrica,$103.64,10.0,2024-04-09,Electrodomésticos,103.64,1036.4,2024-04,184,Cello Bentjens,31,Bahía Blanca,40253.67,25-34
1979,Batidora,$88.23,11.0,2024-04-09,Electrodomésticos,88.23,970.5300000000001,2024-04,275,Paolina Francescuzzi,36,Córdoba,50639.49,35-44
2852,Televisor,$34.23,4.0,2024-04-09,Electrónica,34.23,136.92,2024-04,365,Ellwood Nancekivell,38,Posadas,36909.15,35-44
48,Rincón de plantas,$102.85,3.0,2024-04-10,Decoración,102.85,308.54999999999995,2024-04,369,Micheline Tinsley,26,San Miguel de Tucumán,30003.34,25-34
141,Lámpara de mesa,$96.45,1.0,2024-04-10,Decoración,96.45,96.45,2024-04,345,Catina Lorence,38,Salta,28982.88,35-44
426,Cortinas,$119.55,7.0,2024-04-10,Decoración,119.55,836.85,2024-04,149,Allissa Napleton,50,Corrientes,34753.74,45-54
556,Cortinas,$42.74,12.0,2024-04-10,Decoración,42.74,512.88,2024-04,291,Marie-jeanne Johnson,28,Santa Fe,42821.99,25-34
600,Adorno de pared,$66.00,4.0,2024-04-10,Decoración,66.0,264.0,2024-04,518,Ferdinanda Hicks,41,Rosario,37667.75,35-44
797,Elementos de cerámica,$52.97,2.0,2024-04-10,Decoración,52.97,105.94,2024-04,185,Addy Lattos,46,Córdoba,41370.58,45-54
1315,Lavadora,$49.69,12.0,2024-04-10,Electrodomésticos,49.69,596.28,2024-04,130,Lynne Linkie,42,Rosario,27663.59,35-44
1356,Secadora,$124.09,4.0,2024-04-10,Electrodomésticos,124.09,496.36,2024-04,286,Mame Martinovic,37,Resistencia,24903.17,35-44
1435,Lavadora,$37.20,10.0,2024-04-10,Electrodomésticos,37.2,372.0,2024-04,263,Devin Just,23,Rosario,25168.5,<=24
1618,Cafetera,$31.94,11.0,2024-04-10,Electrodomésticos,31.94,351.34000000000003,2024-04,212,Samuel Kornilov,38,Posadas,40651.74,35-44
1630,Plancha de vapor,$76.06,9.0,2024-04-10,Electrodomésticos,76.06,684.54,2024-04,566,Lauri Munns,23,Resistencia,31259.14,<=24
1871,Freidora eléctrica,$88.90,6.0,2024-04-10,Electrodomésticos,88.9,533.4000000000001,2024-04,506,Fons Carmel,54,Mar del Plata,46405.04,45-54
1919,Batidora,$38.51,9.0,2024-04-10,Electrodomésticos,38.51,346.59,2024-04,60,Andromache Bauer,59,Resistencia,60027.71,55-64
2661,Parlantes Bluetooth,$79.11,3.0,2024-04-10,Electrónica,79.11,237.32999999999998,2024-04,262,Rosaline Demicoli,31,Posadas,40016.46,25-34
2785,Auriculares,$122.80,3.0,2024-04-10,Electrónica,122.8,368.4,2024-04,364,Kaycee Ethridge,57,Rosario,32871.79,55-64
328,Rincón de plantas,$60.89,1.0,2024-04-11,Decoración,60.89,60.89,2024-04,270,Goldia Bonas,29,Mar del Plata,32318.9,25-34
466,Cortinas,$26.29,7.0,2024-04-11,Decoración,26.29,184.03,2024-04,552,Tandy Guyot,27,Posadas,41698.13,25-34
1109,Batidora,$123.83,12.0,2024-04-11,Electrodomésticos,123.83,1485.96,2024-04,147,Duke Tonner,52,Posadas,18170.77,45-54
1578,Cafetera,$101.98,2.0,2024-04-11,Electrodomésticos,101.98,203.96,2024-04,527,Tony Haresnape,48,Resistencia,37240.07,45-54
2370,Consola de videojuegos,$46.08,7.0,2024-04-11,Electrónica,46.08,322.56,2024-04,144,Elyn Hiorn,39,Santa Fe,14548.46,35-44
2478,SmartWatch,$80.84,8.0,2024-04-11,Electrónica,80.84,646.72,2024-04,500,Gunar Antonio,40,San Miguel de Tucumán,58970.48,35-44
2544,Tablet,$63.88,8.0,2024-04-11,Electrónica,63.88,511.04,2024-04,541,Farand Seres,45,Rosario,19513.68,45-54
2934,Tablet,$95.90,2.0,2024-04-11,Electrónica,95.9,191.8,2024-04,146,Jameson Riccione,37,Buenos Aires,16306.0,35-44
127,Elementos de cerámica,$93.84,8.0,2024-04-12,Decoración,93.84,750.72,2024-04,179,Orville Yerby,29,Salta,33637.48,25-34
292,Cuadro decorativo,$78.91,8.0,2024-04-12,Decoración,78.91,631.28,2024-04,57,Carey Moppett,48,Bahía Blanca,61296.09,45-54
1394,Aspiradora,$68.73,5.0,2024-04-12,Electrodomésticos,68.73,343.65000000000003,2024-04,493,Lu Augar,45,Rosario,27918.94,45-54
2492,Televisor,$54.40,5.0,2024-04-12,Electrónica,54.4,272.0,2024-04,94,Jessalyn Dennistoun,37,Córdoba,27997.26,35-44
2812,Televisor,$52.60,2.0,2024-04-12,Electrónica,52.6,105.2,2024-04,338,Annmarie Mont,55,San Miguel de Tucumán,32529.31,55-64
89,Lámpara de mesa,$55.79,1.0,2024-04-13,Decoración,55.79,55.79,2024-04,188,D'arcy Creak,42,Buenos Aires,36868.84,35-44
659,Lámpara de mesa,$50.98,3.0,2024-04-13,Decoración,50.98,152.94,2024-04,556,Bram Corps,48,Santa Fe,28839.22,45-54
1012,Heladera,$62.93,1.0,2024-04-13,Electrodomésticos,62.93,62.93,2024-04,367,Care Mahomet,39,Corrientes,26352.3,35-44
1048,Cafetera,$58.81,10.0,2024-04-13,Electrodomésticos,58.81,588.1,2024-04,94,Jessalyn Dennistoun,37,Córdoba,27997.26,35-44
1450,Plancha de vapor,$56.80,8.0,2024-04-13,Electrodomésticos,56.8,454.4,2024-04,435,Francklin Drayson,59,Santa Fe,29155.48,55-64
1758,Cafetera,$118.03,5.0,2024-04-13,Electrodomésticos,118.03,590.15,2024-04,534,Graham Cuthbertson,36,Resistencia,48565.08,35-44
1856,Secadora,$42.03,11.0,2024-04-13,Electrodomésticos,42.03,462.33000000000004,2024-04,322,Zacharia Harkin,51,Mar del Plata,44005.74,45-54
2490,Consola de videojuegos,$122.79,6.0,2024-04-13,Electrónica,122.79,736.74,2024-04,438,Ardenia Fountian,37,Corrientes,44799.89,35-44
2547,Cámara digital,$60.29,6.0,2024-04-13,Electrónica,60.29,361.74,2024-04,408,Michele Mattiessen,43,Salta,30235.29,35-44
2704,Tablet,$117.89,1.0,2024-04-13,Electrónica,117.89,117.89,2024-04,323,Berenice Tummons,40,Posadas,16728.82,35-44
2996,Cámara digital,$63.89,1.0,2024-04-13,Electrónica,63.89,63.89,2024-04,458,Janenna Tuminini,28,Buenos Aires,22903.36,25-34
285,Alfombra,$107.80,7.0,2024-04-14,Decoración,107.8,754.6,2024-04,402,Husein Dies,42,Rosario,42243.51,35-44
896,Cortinas,$71.03,7.0,2024-04-14,Decoración,71.03,497.21000000000004,2024-04,102,Kathi Privost,42,Salta,46129.47,35-44
1097,Horno eléctrico,$122.69,10.0,2024-04-14,Electrodomésticos,122.69,1226.9,2024-04,410,Tandie Kringe,43,Posadas,53789.98,35-44
1516,Secadora,$105.80,3.0,2024-04-14,Electrodomésticos,105.8,317.4,2024-04,317,Chere Gaudon,40,Resistencia,33321.22,35-44
1698,Cafetera,$88.26,1.0,2024-04-14,Electrodomésticos,88.26,88.26,2024-04,255,Marja Barrass,43,Mar del Plata,14200.5,35-44
2029,Proyector,$124.37,8.0,2024-04-14,Electrónica,124.37,994.96,2024-04,340,Dody Caselli,47,Mar del Plata,43830.34,45-54
2039,Proyector,$34.39,7.0,2024-04-14,Electrónica,34.39,240.73000000000002,2024-04,360,Elton Ormrod,44,San Miguel de Tucumán,24152.9,35-44
2097,Cámara digital,$42.17,8.0,2024-04-14,Electrónica,42.17,337.36,2024-04,71,Aindrea Winter,50,Córdoba,31514.23,45-54
2275,Auriculares,$32.00,1.0,2024-04-14,Electrónica,32.0,32.0,2024-04,130,Lynne Linkie,42,Rosario,27663.59,35-44
2381,Parlantes Bluetooth,$98.28,5.0,2024-04-14,Electrónica,98.28,491.4,2024-04,440,Sanders Newbery,41,Corrientes,46472.8,35-44
107,Elementos de cerámica,$45.86,6.0,2024-04-15,Decoración,45.86,275.15999999999997,2024-04,13,Hadria Hinkensen,33,San Miguel de Tucumán,56171.38,25-34
185,Alfombra,$45.21,6.0,2024-04-15,Decoración,45.21,271.26,2024-04,66,Mohandas Pickworth,34,Mar del Plata,27487.51,25-34
374,Jarrón decorativo,$94.59,5.0,2024-04-15,Decoración,94.59,472.95000000000005,2024-04,384,Saloma Leyban,29,Mar del Plata,21769.49,25-34
601,Lámpara de mesa,$99.85,3.0,2024-04-15,Decoración,99.85,299.54999999999995,2024-04,111,Sherrie Gregoratti,39,Mar del Plata,50329.71,35-44
616,Cortinas,$107.96,9.0,2024-04-15,Decoración,107.96,971.64,2024-04,270,Goldia Bonas,29,Mar del Plata,32318.9,25-34
886,Cortinas,$45.79,7.0,2024-04-15,Decoración,45.79,320.53,2024-04,451,Tomas Willgress,32,Mar del Plata,34379.06,25-34
1134,Aspiradora,$69.06,11.0,2024-04-15,Electrodomésticos,69.06,759.6600000000001,2024-04,514,Pier Lutwidge,45,Rosario,19157.59,45-54
1168,Cafetera,$37.32,2.0,2024-04-15,Electrodomésticos,37.32,74.64,2024-04,469,Constancy Smullen,41,Rosario,51063.05,35-44
1454,Aspiradora,$51.46,4.0,2024-04-15,Electrodomésticos,51.46,205.84,2024-04,150,Jaclyn Crepin,56,Corrientes,23760.91,55-64
2266,Laptop,$104.48,5.0,2024-04-15,Electrónica,104.48,522.4,2024-04,182,Baldwin Drieu,39,Salta,23533.08,35-44
2396,Laptop,$77.38,1.0,2024-04-15,Electrónica,77.38,77.38,2024-04,464,Zollie McAulay,53,Corrientes,40044.68,45-54
2673,Smartphone,$76.29,11.0,2024-04-15,Electrónica,76.29,839.19,2024-04,444,Spenser Chomicki,27,Córdoba,40968.67,25-34
19,Lámpara de mesa,$61.03,6.0,2024-04-16,Decoración,61.03,366.18,2024-04,560,Woody Scourfield,31,Salta,29740.16,25-34
953,Espejo decorativo,$76.31,5.0,2024-04-16,Decoración,76.31,381.55,2024-04,419,Benny Oboy,34,Bahía Blanca,23750.41,25-34
1177,Horno eléctrico,$65.16,4.0,2024-04-16,Electrodomésticos,65.16,260.64,2024-04,510,Anabelle Rundall,51,Bahía Blanca,36097.06,45-54
1629,Batidora,$108.94,6.0,2024-04-16,Electrodomésticos,108.94,653.64,2024-04,229,Moritz Wyke,32,Posadas,37113.41,25-34
1655,Lavadora,$37.39,1.0,2024-04-16,Electrodomésticos,37.39,37.39,2024-04,547,Hammad Parnaby,34,Buenos Aires,36401.85,25-34
1803,Microondas,$122.22,11.0,2024-04-16,Electrodomésticos,122.22,1344.42,2024-04,187,Franni Whitlaw,29,Posadas,30400.08,25-34
1864,Aspiradora,$54.94,3.0,2024-04-16,Electrodomésticos,54.94,164.82,2024-04,91,Reynold Aspray,38,Merlo,170.29,35-44
2019,Proyector,$41.79,7.0,2024-04-16,Electrónica,41.79,292.53,2024-04,311,Cristy Pagett,36,Rosario,36862.8,35-44
